,ED50,Model,p-value,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,bmd,ED50,ED50
polr3d,1.710736214,linear_down,0.003915527,1.710736214,1.710736214,1.710736214,1.710736214,1.710736214,1.710736214,1.710736214,1.710736214,1.710736214,1.710736214,1.710736214,1.710736214
polr3h,2.045782901,linear_down,0.008202827,2.045782901,2.045782901,2.045782901,2.045782901,2.045782901,2.045782901,2.045782901,2.045782901,2.045782901,2.045782901,2.045782901,2.045782901
pom121,2.057787909,linear_down,0.001531528,2.057787909,2.057787909,2.057787909,2.057787909,2.057787909,2.057787909,2.057787909,2.057787909,2.057787909,2.057787909,2.057787909,2.057787909
pop7,0.001185494,gaussian_up,0.00544575,0.001185494,0.001185494,0.001185494,0.001185494,0.001185494,0.001185494,0.001185494,0.001185494,0.001185494,0.001185494,0.001185494,0.001185494
pparaa,1.369351745,linear_down,0.03095756,1.369351745,1.369351745,1.369351745,1.369351745,1.369351745,1.369351745,1.369351745,1.369351745,1.369351745,1.369351745,1.369351745,1.369351745
pparab,1.286373063,linlog_up,0.032730457,1.286373063,1.286373063,1.286373063,1.286373063,1.286373063,1.286373063,1.286373063,1.286373063,1.286373063,1.286373063,1.286373063,1.286373063
ppardb,2.011772323,linear_down,0.005995392,2.011772323,2.011772323,2.011772323,2.011772323,2.011772323,2.011772323,2.011772323,2.011772323,2.011772323,2.011772323,2.011772323,2.011772323
prkag1,0.001800808,gaussian_up,0.0442463,0.001800808,0.001800808,0.001800808,0.001800808,0.001800808,0.001800808,0.001800808,0.001800808,0.001800808,0.001800808,0.001800808,0.001800808
prmt5,1.379491672,linear_down,0.007082981,1.379491672,1.379491672,1.379491672,1.379491672,1.379491672,1.379491672,1.379491672,1.379491672,1.379491672,1.379491672,1.379491672,1.379491672
prp19,1.521452521,linlog_up,0.043250377,1.521452521,1.521452521,1.521452521,1.521452521,1.521452521,1.521452521,1.521452521,1.521452521,1.521452521,1.521452521,1.521452521,1.521452521
psmb3,2.206652205,linear_down,0.034226144,2.206652205,2.206652205,2.206652205,2.206652205,2.206652205,2.206652205,2.206652205,2.206652205,2.206652205,2.206652205,2.206652205,2.206652205
psmb5,2.57566338,linear_down,0.007670909,2.57566338,2.57566338,2.57566338,2.57566338,2.57566338,2.57566338,2.57566338,2.57566338,2.57566338,2.57566338,2.57566338,2.57566338
psmd6,1.34801541,linlog_up,0.036703122,1.34801541,1.34801541,1.34801541,1.34801541,1.34801541,1.34801541,1.34801541,1.34801541,1.34801541,1.34801541,1.34801541,1.34801541
psmd9,1.739666679,linear_up,0.020674033,1.739666679,1.739666679,1.739666679,1.739666679,1.739666679,1.739666679,1.739666679,1.739666679,1.739666679,1.739666679,1.739666679,1.739666679
ptger2a,1.255290838,linear_down,0.002626874,1.255290838,1.255290838,1.255290838,1.255290838,1.255290838,1.255290838,1.255290838,1.255290838,1.255290838,1.255290838,1.255290838,1.255290838
ptpn6,0.023506034,lgaussian_up,0.008287878,0.023506034,0.023506034,0.023506034,0.023506034,0.023506034,0.023506034,0.023506034,0.023506034,0.023506034,0.023506034,0.023506034,0.023506034
pwp1,1.046195676,linlog_down,0.031699198,1.046195676,1.046195676,1.046195676,1.046195676,1.046195676,1.046195676,1.046195676,1.046195676,1.046195676,1.046195676,1.046195676,1.046195676
raf1b,0.001508625,gaussian_up,0.026409143,0.001508625,0.001508625,0.001508625,0.001508625,0.001508625,0.001508625,0.001508625,0.001508625,0.001508625,0.001508625,0.001508625,0.001508625
ran,4.779585016,linlog_down,0.013240398,4.779585016,4.779585016,4.779585016,4.779585016,4.779585016,4.779585016,4.779585016,4.779585016,4.779585016,4.779585016,4.779585016,4.779585016
rap1b,1.393304367,linear_down,0.010780393,1.393304367,1.393304367,1.393304367,1.393304367,1.393304367,1.393304367,1.393304367,1.393304367,1.393304367,1.393304367,1.393304367,1.393304367
raraa,0.001743189,lgaussian_up,0.00011207,0.001743189,0.001743189,0.001743189,0.001743189,0.001743189,0.001743189,0.001743189,0.001743189,0.001743189,0.001743189,0.001743189,0.001743189
rbm8a,0.310511501,linlog_down,0.008358189,0.310511501,0.310511501,0.310511501,0.310511501,0.310511501,0.310511501,0.310511501,0.310511501,0.310511501,0.310511501,0.310511501,0.310511501
rdh10a,0.046970438,linlog_down,0.014351961,0.046970438,0.046970438,0.046970438,0.046970438,0.046970438,0.046970438,0.046970438,0.046970438,0.046970438,0.046970438,0.046970438,0.046970438
rdh10b,0.001585856,gaussian_up,0.022580225,0.001585856,0.001585856,0.001585856,0.001585856,0.001585856,0.001585856,0.001585856,0.001585856,0.001585856,0.001585856,0.001585856,0.001585856
reep5,3.657395677,linlog_down,0.008504271,3.657395677,3.657395677,3.657395677,3.657395677,3.657395677,3.657395677,3.657395677,3.657395677,3.657395677,3.657395677,3.657395677,3.657395677
rnf7,4.074139841,linlog_down,0.015596776,4.074139841,4.074139841,4.074139841,4.074139841,4.074139841,4.074139841,4.074139841,4.074139841,4.074139841,4.074139841,4.074139841,4.074139841
roraa,0.050057869,linlog_down,0.022576744,0.050057869,0.050057869,0.050057869,0.050057869,0.050057869,0.050057869,0.050057869,0.050057869,0.050057869,0.050057869,0.050057869,0.050057869
rorab,0.001143107,gaussian_up,0.044982813,0.001143107,0.001143107,0.001143107,0.001143107,0.001143107,0.001143107,0.001143107,0.001143107,0.001143107,0.001143107,0.001143107,0.001143107
rpa3,1.280915546,linear_down,0.004131035,1.280915546,1.280915546,1.280915546,1.280915546,1.280915546,1.280915546,1.280915546,1.280915546,1.280915546,1.280915546,1.280915546,1.280915546
rpl14,0.001840353,gaussian_up,0.046171743,0.001840353,0.001840353,0.001840353,0.001840353,0.001840353,0.001840353,0.001840353,0.001840353,0.001840353,0.001840353,0.001840353,0.001840353
rpl15,1.552182669,linlog_up,0.049036419,1.552182669,1.552182669,1.552182669,1.552182669,1.552182669,1.552182669,1.552182669,1.552182669,1.552182669,1.552182669,1.552182669,1.552182669
rpl18a,0.001805374,gaussian_up,0.045371403,0.001805374,0.001805374,0.001805374,0.001805374,0.001805374,0.001805374,0.001805374,0.001805374,0.001805374,0.001805374,0.001805374,0.001805374
rpl19,0.129442606,linlog_down,0.013690233,0.129442606,0.129442606,0.129442606,0.129442606,0.129442606,0.129442606,0.129442606,0.129442606,0.129442606,0.129442606,0.129442606,0.129442606
rpl22,4.912752621,linlog_down,0.018950554,4.912752621,4.912752621,4.912752621,4.912752621,4.912752621,4.912752621,4.912752621,4.912752621,4.912752621,4.912752621,4.912752621,4.912752621
rpl23a,0.001441331,gaussian_up,0.008925577,0.001441331,0.001441331,0.001441331,0.001441331,0.001441331,0.001441331,0.001441331,0.001441331,0.001441331,0.001441331,0.001441331,0.001441331
rpl24,2.063304277,linear_down,0.023042109,2.063304277,2.063304277,2.063304277,2.063304277,2.063304277,2.063304277,2.063304277,2.063304277,2.063304277,2.063304277,2.063304277,2.063304277
rpl27,0.646270346,lgaussian_up,0.008995202,0.646270346,0.646270346,0.646270346,0.646270346,0.646270346,0.646270346,0.646270346,0.646270346,0.646270346,0.646270346,0.646270346,0.646270346
rpl31,0.001181629,gaussian_up,0.045692985,0.001181629,0.001181629,0.001181629,0.001181629,0.001181629,0.001181629,0.001181629,0.001181629,0.001181629,0.001181629,0.001181629,0.001181629
rpl35a,1.7574274,linear_down,0.003280364,1.7574274,1.7574274,1.7574274,1.7574274,1.7574274,1.7574274,1.7574274,1.7574274,1.7574274,1.7574274,1.7574274,1.7574274
rpl5b,2.065959189,linear_down,0.005566857,2.065959189,2.065959189,2.065959189,2.065959189,2.065959189,2.065959189,2.065959189,2.065959189,2.065959189,2.065959189,2.065959189,2.065959189
rpn2,0.001766144,gaussian_up,0.005611732,0.001766144,0.001766144,0.001766144,0.001766144,0.001766144,0.001766144,0.001766144,0.001766144,0.001766144,0.001766144,0.001766144,0.001766144
rpp14,0.006025376,lgaussian_up,0.016211441,0.006025376,0.006025376,0.006025376,0.006025376,0.006025376,0.006025376,0.006025376,0.006025376,0.006025376,0.006025376,0.006025376,0.006025376
RPS17,0.001166804,gaussian_up,0.026422776,0.001166804,0.001166804,0.001166804,0.001166804,0.001166804,0.001166804,0.001166804,0.001166804,0.001166804,0.001166804,0.001166804,0.001166804
rps19,2.467439283,linlog_down,0.012537743,2.467439283,2.467439283,2.467439283,2.467439283,2.467439283,2.467439283,2.467439283,2.467439283,2.467439283,2.467439283,2.467439283,2.467439283
rps21,1.121995837,linlog_up,0.049306013,1.121995837,1.121995837,1.121995837,1.121995837,1.121995837,1.121995837,1.121995837,1.121995837,1.121995837,1.121995837,1.121995837,1.121995837
rps23,1.766259547,linear_down,0.01247306,1.766259547,1.766259547,1.766259547,1.766259547,1.766259547,1.766259547,1.766259547,1.766259547,1.766259547,1.766259547,1.766259547,1.766259547
rps24,0.001614551,gaussian_up,0.002864515,0.001614551,0.001614551,0.001614551,0.001614551,0.001614551,0.001614551,0.001614551,0.001614551,0.001614551,0.001614551,0.001614551,0.001614551
rps29,1.579105962,linear_down,0.022241545,1.579105962,1.579105962,1.579105962,1.579105962,1.579105962,1.579105962,1.579105962,1.579105962,1.579105962,1.579105962,1.579105962,1.579105962
rps6kb1b,2.539066527,linear_down,0.019483747,2.539066527,2.539066527,2.539066527,2.539066527,2.539066527,2.539066527,2.539066527,2.539066527,2.539066527,2.539066527,2.539066527,2.539066527
rrm1,1.618720883,linlog_up,0.02907497,1.618720883,1.618720883,1.618720883,1.618720883,1.618720883,1.618720883,1.618720883,1.618720883,1.618720883,1.618720883,1.618720883,1.618720883
rsl24d1,0.001809777,gaussian_up,0.021213726,0.001809777,0.001809777,0.001809777,0.001809777,0.001809777,0.001809777,0.001809777,0.001809777,0.001809777,0.001809777,0.001809777,0.001809777
ruvbl1,0.001740523,gaussian_up,0.021743412,0.001740523,0.001740523,0.001740523,0.001740523,0.001740523,0.001740523,0.001740523,0.001740523,0.001740523,0.001740523,0.001740523,0.001740523
rxraa,1.102273033,linear_down,0.008470541,1.102273033,1.102273033,1.102273033,1.102273033,1.102273033,1.102273033,1.102273033,1.102273033,1.102273033,1.102273033,1.102273033,1.102273033
sart1,1.468546278,linear_down,0.00971322,1.468546278,1.468546278,1.468546278,1.468546278,1.468546278,1.468546278,1.468546278,1.468546278,1.468546278,1.468546278,1.468546278,1.468546278
sdha,1.076749052,linear_up,0.003127113,1.076749052,1.076749052,1.076749052,1.076749052,1.076749052,1.076749052,1.076749052,1.076749052,1.076749052,1.076749052,1.076749052,1.076749052
sdhb,0.871046987,linear_up,0.001667506,0.871046987,0.871046987,0.871046987,0.871046987,0.871046987,0.871046987,0.871046987,0.871046987,0.871046987,0.871046987,0.871046987,0.871046987
sec23a,0.001658264,gaussian_up,0.039731779,0.001658264,0.001658264,0.001658264,0.001658264,0.001658264,0.001658264,0.001658264,0.001658264,0.001658264,0.001658264,0.001658264,0.001658264
sf3b3,0.695601309,linlog_down,0.029857949,0.695601309,0.695601309,0.695601309,0.695601309,0.695601309,0.695601309,0.695601309,0.695601309,0.695601309,0.695601309,0.695601309,0.695601309
slc25a5,0.001774647,gaussian_up,0.032668844,0.001774647,0.001774647,0.001774647,0.001774647,0.001774647,0.001774647,0.001774647,0.001774647,0.001774647,0.001774647,0.001774647,0.001774647
smx5,0.137836157,linlog_down,0.01609909,0.137836157,0.137836157,0.137836157,0.137836157,0.137836157,0.137836157,0.137836157,0.137836157,0.137836157,0.137836157,0.137836157,0.137836157
snrpg,2.244764678,linear_down,0.001157421,2.244764678,2.244764678,2.244764678,2.244764678,2.244764678,2.244764678,2.244764678,2.244764678,2.244764678,2.244764678,2.244764678,2.244764678
sod1,0.98383788,linear_up,0.025050302,0.98383788,0.98383788,0.98383788,0.98383788,0.98383788,0.98383788,0.98383788,0.98383788,0.98383788,0.98383788,0.98383788,0.98383788
sox1b,1.253496389,linear_down,0.010866961,1.253496389,1.253496389,1.253496389,1.253496389,1.253496389,1.253496389,1.253496389,1.253496389,1.253496389,1.253496389,1.253496389,1.253496389
srp72,2.392076031,linear_down,0.01096137,2.392076031,2.392076031,2.392076031,2.392076031,2.392076031,2.392076031,2.392076031,2.392076031,2.392076031,2.392076031,2.392076031,2.392076031
srsf3b,1.002780739,linlog_up,0.046633922,1.002780739,1.002780739,1.002780739,1.002780739,1.002780739,1.002780739,1.002780739,1.002780739,1.002780739,1.002780739,1.002780739,1.002780739
stk11,1.27406009,linlog_up,0.024316851,1.27406009,1.27406009,1.27406009,1.27406009,1.27406009,1.27406009,1.27406009,1.27406009,1.27406009,1.27406009,1.27406009,1.27406009
stk25b,0.002238565,lgaussian_up,0.000334299,0.002238565,0.002238565,0.002238565,0.002238565,0.002238565,0.002238565,0.002238565,0.002238565,0.002238565,0.002238565,0.002238565,0.002238565
tacr1b,0.595365687,linlog_down,0.024069819,0.595365687,0.595365687,0.595365687,0.595365687,0.595365687,0.595365687,0.595365687,0.595365687,0.595365687,0.595365687,0.595365687,0.595365687
tek,0.54453106,linlog_up,0.023372595,0.54453106,0.54453106,0.54453106,0.54453106,0.54453106,0.54453106,0.54453106,0.54453106,0.54453106,0.54453106,0.54453106,0.54453106
tfdp1a,0.010311835,lgaussian_up,0.00730846,0.010311835,0.010311835,0.010311835,0.010311835,0.010311835,0.010311835,0.010311835,0.010311835,0.010311835,0.010311835,0.010311835,0.010311835
thoc3,0.409018459,linlog_down,0.021811887,0.409018459,0.409018459,0.409018459,0.409018459,0.409018459,0.409018459,0.409018459,0.409018459,0.409018459,0.409018459,0.409018459,0.409018459
tmco1,2.377829383,linear_down,0.02696573,2.377829383,2.377829383,2.377829383,2.377829383,2.377829383,2.377829383,2.377829383,2.377829383,2.377829383,2.377829383,2.377829383,2.377829383
tnnt2a,0.002205963,lgaussian_up,0.046544223,0.002205963,0.002205963,0.002205963,0.002205963,0.002205963,0.002205963,0.002205963,0.002205963,0.002205963,0.002205963,0.002205963,0.002205963
tomm34,1.615692885,linear_down,0.027469267,1.615692885,1.615692885,1.615692885,1.615692885,1.615692885,1.615692885,1.615692885,1.615692885,1.615692885,1.615692885,1.615692885,1.615692885
tph1b,1.025090292,linlog_up,0.014051403,1.025090292,1.025090292,1.025090292,1.025090292,1.025090292,1.025090292,1.025090292,1.025090292,1.025090292,1.025090292,1.025090292,1.025090292
tpm3,0.509075968,linlog_up,0.024724236,0.509075968,0.509075968,0.509075968,0.509075968,0.509075968,0.509075968,0.509075968,0.509075968,0.509075968,0.509075968,0.509075968,0.509075968
tspo,0.548265535,linear_up,0.015020017,0.548265535,0.548265535,0.548265535,0.548265535,0.548265535,0.548265535,0.548265535,0.548265535,0.548265535,0.548265535,0.548265535,0.548265535
ube2ia,1.941126054,linear_down,0.016486303,1.941126054,1.941126054,1.941126054,1.941126054,1.941126054,1.941126054,1.941126054,1.941126054,1.941126054,1.941126054,1.941126054,1.941126054
umps,0.006844325,lgaussian_up,0.010673007,0.006844325,0.006844325,0.006844325,0.006844325,0.006844325,0.006844325,0.006844325,0.006844325,0.006844325,0.006844325,0.006844325,0.006844325
vdac2,9.012246914,linlog_down,0.036753661,9.012246914,9.012246914,9.012246914,9.012246914,9.012246914,9.012246914,9.012246914,9.012246914,9.012246914,9.012246914,9.012246914,9.012246914
wdr43,2.574122056,linear_down,0.036719013,2.574122056,2.574122056,2.574122056,2.574122056,2.574122056,2.574122056,2.574122056,2.574122056,2.574122056,2.574122056,2.574122056,2.574122056
wdr75,1.691571835,linear_down,0.022342836,1.691571835,1.691571835,1.691571835,1.691571835,1.691571835,1.691571835,1.691571835,1.691571835,1.691571835,1.691571835,1.691571835,1.691571835
wls,0.001559771,gaussian_up,0.001871389,0.001559771,0.001559771,0.001559771,0.001559771,0.001559771,0.001559771,0.001559771,0.001559771,0.001559771,0.001559771,0.001559771,0.001559771
wnt1,1.391751647,linear_down,0.000134214,1.391751647,1.391751647,1.391751647,1.391751647,1.391751647,1.391751647,1.391751647,1.391751647,1.391751647,1.391751647,1.391751647,1.391751647
yars,1.333063995,linlog_up,0.037447244,1.333063995,1.333063995,1.333063995,1.333063995,1.333063995,1.333063995,1.333063995,1.333063995,1.333063995,1.333063995,1.333063995,1.333063995
zgc-55733,0.869233726,linlog_down,0.018154656,0.869233726,0.869233726,0.869233726,0.869233726,0.869233726,0.869233726,0.869233726,0.869233726,0.869233726,0.869233726,0.869233726,0.869233726
zw10,1.009148783,linlog_up,0.039385494,1.009148783,1.009148783,1.009148783,1.009148783,1.009148783,1.009148783,1.009148783,1.009148783,1.009148783,1.009148783,1.009148783,1.009148783
