,ED50,Model,p-value,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,bmd,ED50,ED50
eif2b1,8.660172521,linear_up,0.01322021,8.660172521,8.660172521,8.660172521,8.660172521,8.660172521,8.660172521,8.660172521,8.660172521,8.660172521,8.660172521,8.660172521,8.660172521
eif2b3,0.000802317,gaussian_up,0.021931867,0.000802317,0.000802317,0.000802317,0.000802317,0.000802317,0.000802317,0.000802317,0.000802317,0.000802317,0.000802317,0.000802317,0.000802317
eif2s1b,6.322336536,linlog_up,0.002318571,6.322336536,6.322336536,6.322336536,6.322336536,6.322336536,6.322336536,6.322336536,6.322336536,6.322336536,6.322336536,6.322336536,6.322336536
eif2s2,16.08480826,linear_down,0.022196643,16.08480826,16.08480826,16.08480826,16.08480826,16.08480826,16.08480826,16.08480826,16.08480826,16.08480826,16.08480826,16.08480826,16.08480826
eif3ba,0.52991388,LL.3_up,0.002054908,0.52991388,0.52991388,0.52991388,0.52991388,0.52991388,0.52991388,0.52991388,0.52991388,0.52991388,0.52991388,0.52991388,0.52991388
eif3ea,5.146346043,MM.3_down,7.33E-06,5.146346043,5.146346043,5.146346043,5.146346043,5.146346043,5.146346043,5.146346043,5.146346043,5.146346043,5.146346043,5.146346043,5.146346043
eif3ja,2.903264526,MM.3_down,4.34E-05,2.903264526,2.903264526,2.903264526,2.903264526,2.903264526,2.903264526,2.903264526,2.903264526,2.903264526,2.903264526,2.903264526,2.903264526
eif4a3,10.54251847,linear_up,0.003702959,10.54251847,10.54251847,10.54251847,10.54251847,10.54251847,10.54251847,10.54251847,10.54251847,10.54251847,10.54251847,10.54251847,10.54251847
eif4e1c,7.117213324,linear_down,0.025023103,7.117213324,7.117213324,7.117213324,7.117213324,7.117213324,7.117213324,7.117213324,7.117213324,7.117213324,7.117213324,7.117213324,7.117213324
eif4g2b,0.74599688,linlog_down,0.004182775,0.74599688,0.74599688,0.74599688,0.74599688,0.74599688,0.74599688,0.74599688,0.74599688,0.74599688,0.74599688,0.74599688,0.74599688
eif5b,0.556402169,linlog_up,0.028603496,0.556402169,0.556402169,0.556402169,0.556402169,0.556402169,0.556402169,0.556402169,0.556402169,0.556402169,0.556402169,0.556402169,0.556402169
eif6,1.665448008,linlog_down,0.00112265,1.665448008,1.665448008,1.665448008,1.665448008,1.665448008,1.665448008,1.665448008,1.665448008,1.665448008,1.665448008,1.665448008,1.665448008
elavl1,5.301437383,linlog_up,0.004414508,5.301437383,5.301437383,5.301437383,5.301437383,5.301437383,5.301437383,5.301437383,5.301437383,5.301437383,5.301437383,5.301437383,5.301437383
elavl3,2.417694759,linear_down,0.000117955,2.417694759,2.417694759,2.417694759,2.417694759,2.417694759,2.417694759,2.417694759,2.417694759,2.417694759,2.417694759,2.417694759,2.417694759
eno1a,13.20115022,linear_up,0.020169206,13.20115022,13.20115022,13.20115022,13.20115022,13.20115022,13.20115022,13.20115022,13.20115022,13.20115022,13.20115022,13.20115022,13.20115022
eno3,22.58424091,linlog_up,0.023554564,22.58424091,22.58424091,22.58424091,22.58424091,22.58424091,22.58424091,22.58424091,22.58424091,22.58424091,22.58424091,22.58424091,22.58424091
EPHA2_2of2,8.931267252,linear_up,0.001975687,8.931267252,8.931267252,8.931267252,8.931267252,8.931267252,8.931267252,8.931267252,8.931267252,8.931267252,8.931267252,8.931267252,8.931267252
ephb2b,3.718925512,linear_down,0.000955673,3.718925512,3.718925512,3.718925512,3.718925512,3.718925512,3.718925512,3.718925512,3.718925512,3.718925512,3.718925512,3.718925512,3.718925512
esrrga,1.392469733,linlog_up,0.012947518,1.392469733,1.392469733,1.392469733,1.392469733,1.392469733,1.392469733,1.392469733,1.392469733,1.392469733,1.392469733,1.392469733,1.392469733
ewsr1a,0.572092733,W2.4_up,2.52E-05,0.572092733,0.572092733,0.572092733,0.572092733,0.572092733,0.572092733,0.572092733,0.572092733,0.572092733,0.572092733,0.572092733,0.572092733
exosc10,7.467045399,linear_up,0.010445105,7.467045399,7.467045399,7.467045399,7.467045399,7.467045399,7.467045399,7.467045399,7.467045399,7.467045399,7.467045399,7.467045399,7.467045399
exosc2,3.391749419,linear_down,0.002284661,3.391749419,3.391749419,3.391749419,3.391749419,3.391749419,3.391749419,3.391749419,3.391749419,3.391749419,3.391749419,3.391749419,3.391749419
exosc5,3.158826742,linear_down,0.0002777,3.158826742,3.158826742,3.158826742,3.158826742,3.158826742,3.158826742,3.158826742,3.158826742,3.158826742,3.158826742,3.158826742,3.158826742
exosc7,8.585108744,linear_up,0.046897581,8.585108744,8.585108744,8.585108744,8.585108744,8.585108744,8.585108744,8.585108744,8.585108744,8.585108744,8.585108744,8.585108744,8.585108744
exosc9,7.014459342,linear_down,0.019237277,7.014459342,7.014459342,7.014459342,7.014459342,7.014459342,7.014459342,7.014459342,7.014459342,7.014459342,7.014459342,7.014459342,7.014459342
f11r.1,10.54907194,linear_down,0.002900336,10.54907194,10.54907194,10.54907194,10.54907194,10.54907194,10.54907194,10.54907194,10.54907194,10.54907194,10.54907194,10.54907194,10.54907194
farsa,12.27216673,linear_down,0.000370293,12.27216673,12.27216673,12.27216673,12.27216673,12.27216673,12.27216673,12.27216673,12.27216673,12.27216673,12.27216673,12.27216673,12.27216673
farsb,1.217776789,linear_down,0.000927057,1.217776789,1.217776789,1.217776789,1.217776789,1.217776789,1.217776789,1.217776789,1.217776789,1.217776789,1.217776789,1.217776789,1.217776789
faua,12.76492004,linlog_down,0.009852592,12.76492004,12.76492004,12.76492004,12.76492004,12.76492004,12.76492004,12.76492004,12.76492004,12.76492004,12.76492004,12.76492004,12.76492004
fbl,929.8555603,linlog_down,0.038061271,929.8555603,929.8555603,929.8555603,929.8555603,929.8555603,929.8555603,929.8555603,929.8555603,929.8555603,929.8555603,929.8555603,929.8555603
fbp1b,8.950711644,linear_up,0.000344748,8.950711644,8.950711644,8.950711644,8.950711644,8.950711644,8.950711644,8.950711644,8.950711644,8.950711644,8.950711644,8.950711644,8.950711644
fbxo5,4.398925627,linear_up,6.57E-05,4.398925627,4.398925627,4.398925627,4.398925627,4.398925627,4.398925627,4.398925627,4.398925627,4.398925627,4.398925627,4.398925627,4.398925627
fdxr,4.373486658,linear_down,0.000977888,4.373486658,4.373486658,4.373486658,4.373486658,4.373486658,4.373486658,4.373486658,4.373486658,4.373486658,4.373486658,4.373486658,4.373486658
fgfr1b,11.46733997,linear_up,0.026067794,11.46733997,11.46733997,11.46733997,11.46733997,11.46733997,11.46733997,11.46733997,11.46733997,11.46733997,11.46733997,11.46733997,11.46733997
fip1l1b,93.54769726,linlog_up,0.004241582,93.54769726,93.54769726,93.54769726,93.54769726,93.54769726,93.54769726,93.54769726,93.54769726,93.54769726,93.54769726,93.54769726,93.54769726
flot1b,5.203641612,linlog_up,0.004082339,5.203641612,5.203641612,5.203641612,5.203641612,5.203641612,5.203641612,5.203641612,5.203641612,5.203641612,5.203641612,5.203641612,5.203641612
flot2a,9.608313949,linear_up,0.041152256,9.608313949,9.608313949,9.608313949,9.608313949,9.608313949,9.608313949,9.608313949,9.608313949,9.608313949,9.608313949,9.608313949,9.608313949
flt4,10.59334509,linear_down,0.007678611,10.59334509,10.59334509,10.59334509,10.59334509,10.59334509,10.59334509,10.59334509,10.59334509,10.59334509,10.59334509,10.59334509,10.59334509
foxk2,19.30268849,linlog_up,0.003066626,19.30268849,19.30268849,19.30268849,19.30268849,19.30268849,19.30268849,19.30268849,19.30268849,19.30268849,19.30268849,19.30268849,19.30268849
fsta,7.029434628,linear_up,0.021524361,7.029434628,7.029434628,7.029434628,7.029434628,7.029434628,7.029434628,7.029434628,7.029434628,7.029434628,7.029434628,7.029434628,7.029434628
fth1a,92.09244457,linlog_up,0.005985461,92.09244457,92.09244457,92.09244457,92.09244457,92.09244457,92.09244457,92.09244457,92.09244457,92.09244457,92.09244457,92.09244457,92.09244457
fyna,7.962403737,linear_down,0.000168995,7.962403737,7.962403737,7.962403737,7.962403737,7.962403737,7.962403737,7.962403737,7.962403737,7.962403737,7.962403737,7.962403737,7.962403737
fzd7a,3.297288106,MM.3_down,5.89E-06,3.297288106,3.297288106,3.297288106,3.297288106,3.297288106,3.297288106,3.297288106,3.297288106,3.297288106,3.297288106,3.297288106,3.297288106
fzr1a,13.58761759,linear_up,0.045698302,13.58761759,13.58761759,13.58761759,13.58761759,13.58761759,13.58761759,13.58761759,13.58761759,13.58761759,13.58761759,13.58761759,13.58761759
gale,18.77603824,linear_up,0.017257574,18.77603824,18.77603824,18.77603824,18.77603824,18.77603824,18.77603824,18.77603824,18.77603824,18.77603824,18.77603824,18.77603824,18.77603824
gatm,2.357527863,linlog_down,0.01891998,2.357527863,2.357527863,2.357527863,2.357527863,2.357527863,2.357527863,2.357527863,2.357527863,2.357527863,2.357527863,2.357527863,2.357527863
gbx1,14.41259433,linlog_up,0.039947079,14.41259433,14.41259433,14.41259433,14.41259433,14.41259433,14.41259433,14.41259433,14.41259433,14.41259433,14.41259433,14.41259433,14.41259433
gbx2,40.87303793,linlog_up,0.047375193,40.87303793,40.87303793,40.87303793,40.87303793,40.87303793,40.87303793,40.87303793,40.87303793,40.87303793,40.87303793,40.87303793,40.87303793
gfap,11.61178666,linear_up,0.038491341,11.61178666,11.61178666,11.61178666,11.61178666,11.61178666,11.61178666,11.61178666,11.61178666,11.61178666,11.61178666,11.61178666,11.61178666
gk5,14.40300394,linear_up,0.008601786,14.40300394,14.40300394,14.40300394,14.40300394,14.40300394,14.40300394,14.40300394,14.40300394,14.40300394,14.40300394,14.40300394,14.40300394
gli1,1.202168736,linlog_down,0.033080322,1.202168736,1.202168736,1.202168736,1.202168736,1.202168736,1.202168736,1.202168736,1.202168736,1.202168736,1.202168736,1.202168736,1.202168736
glud1b,10.50034858,linear_down,0.017379627,10.50034858,10.50034858,10.50034858,10.50034858,10.50034858,10.50034858,10.50034858,10.50034858,10.50034858,10.50034858,10.50034858,10.50034858
gnb1b,9.097058078,linear_down,0.001964768,9.097058078,9.097058078,9.097058078,9.097058078,9.097058078,9.097058078,9.097058078,9.097058078,9.097058078,9.097058078,9.097058078,9.097058078
gng12a,2.803862599,linlog_up,0.001393083,2.803862599,2.803862599,2.803862599,2.803862599,2.803862599,2.803862599,2.803862599,2.803862599,2.803862599,2.803862599,2.803862599,2.803862599
gnl3l,0.365958322,linlog_down,0.002323423,0.365958322,0.365958322,0.365958322,0.365958322,0.365958322,0.365958322,0.365958322,0.365958322,0.365958322,0.365958322,0.365958322,0.365958322
golt1bb,4.191982659,LL.3_up,0.00448739,4.191982659,4.191982659,4.191982659,4.191982659,4.191982659,4.191982659,4.191982659,4.191982659,4.191982659,4.191982659,4.191982659,4.191982659
gosr2,0.828683641,linlog_down,0.011525099,0.828683641,0.828683641,0.828683641,0.828683641,0.828683641,0.828683641,0.828683641,0.828683641,0.828683641,0.828683641,0.828683641,0.828683641
got2a,9.190508109,linear_down,0.035076512,9.190508109,9.190508109,9.190508109,9.190508109,9.190508109,9.190508109,9.190508109,9.190508109,9.190508109,9.190508109,9.190508109,9.190508109
grhl2b,0.21708235,LL.3_down,0.000609917,0.21708235,0.21708235,0.21708235,0.21708235,0.21708235,0.21708235,0.21708235,0.21708235,0.21708235,0.21708235,0.21708235,0.21708235
gsk3ab,0.007741868,LL.3_down,0.008501903,0.007741868,0.007741868,0.007741868,0.007741868,0.007741868,0.007741868,0.007741868,0.007741868,0.007741868,0.007741868,0.007741868,0.007741868
gsk3b,4.865838585,linear_down,0.000730668,4.865838585,4.865838585,4.865838585,4.865838585,4.865838585,4.865838585,4.865838585,4.865838585,4.865838585,4.865838585,4.865838585,4.865838585
GSK3B_2of2,5.851036964,linear_down,0.023944014,5.851036964,5.851036964,5.851036964,5.851036964,5.851036964,5.851036964,5.851036964,5.851036964,5.851036964,5.851036964,5.851036964,5.851036964
gspt1l,4.303739321,linear_up,0.01102472,4.303739321,4.303739321,4.303739321,4.303739321,4.303739321,4.303739321,4.303739321,4.303739321,4.303739321,4.303739321,4.303739321,4.303739321
gsr,0.498255746,linlog_down,0.022113289,0.498255746,0.498255746,0.498255746,0.498255746,0.498255746,0.498255746,0.498255746,0.498255746,0.498255746,0.498255746,0.498255746,0.498255746
gstm,2.768735012,MM.3_down,1.52E-05,2.768735012,2.768735012,2.768735012,2.768735012,2.768735012,2.768735012,2.768735012,2.768735012,2.768735012,2.768735012,2.768735012,2.768735012
gstp1,16.18149279,linear_down,0.017895696,16.18149279,16.18149279,16.18149279,16.18149279,16.18149279,16.18149279,16.18149279,16.18149279,16.18149279,16.18149279,16.18149279,16.18149279
gtf2b,3.112859309,linear_down,5.48E-05,3.112859309,3.112859309,3.112859309,3.112859309,3.112859309,3.112859309,3.112859309,3.112859309,3.112859309,3.112859309,3.112859309,3.112859309
gtf2h4,3.163795529,linear_down,5.94E-05,3.163795529,3.163795529,3.163795529,3.163795529,3.163795529,3.163795529,3.163795529,3.163795529,3.163795529,3.163795529,3.163795529,3.163795529
gtf2h5,3.324720873,linlog_down,0.001512156,3.324720873,3.324720873,3.324720873,3.324720873,3.324720873,3.324720873,3.324720873,3.324720873,3.324720873,3.324720873,3.324720873,3.324720873
gtpbp4,8.472190214,linear_up,0.005223903,8.472190214,8.472190214,8.472190214,8.472190214,8.472190214,8.472190214,8.472190214,8.472190214,8.472190214,8.472190214,8.472190214,8.472190214
hand2,12.22070724,linear_up,0.009047693,12.22070724,12.22070724,12.22070724,12.22070724,12.22070724,12.22070724,12.22070724,12.22070724,12.22070724,12.22070724,12.22070724,12.22070724
hbbe3,12.09420378,linear_up,0.000202484,12.09420378,12.09420378,12.09420378,12.09420378,12.09420378,12.09420378,12.09420378,12.09420378,12.09420378,12.09420378,12.09420378,12.09420378
hdac1,0.428979009,LL.3_up,3.38E-05,0.428979009,0.428979009,0.428979009,0.428979009,0.428979009,0.428979009,0.428979009,0.428979009,0.428979009,0.428979009,0.428979009,0.428979009
hdac3,2.688814811,linear_down,0.002711235,2.688814811,2.688814811,2.688814811,2.688814811,2.688814811,2.688814811,2.688814811,2.688814811,2.688814811,2.688814811,2.688814811,2.688814811
hif1ab,6.88049888,linear_up,0.000144045,6.88049888,6.88049888,6.88049888,6.88049888,6.88049888,6.88049888,6.88049888,6.88049888,6.88049888,6.88049888,6.88049888,6.88049888
hmgcl,13.12200595,linear_up,0.022953832,13.12200595,13.12200595,13.12200595,13.12200595,13.12200595,13.12200595,13.12200595,13.12200595,13.12200595,13.12200595,13.12200595,13.12200595
hmgcs1,1.085364699,gaussian_up,0.010748988,1.085364699,1.085364699,1.085364699,1.085364699,1.085364699,1.085364699,1.085364699,1.085364699,1.085364699,1.085364699,1.085364699,1.085364699
hmox1a,0.205986116,linlog_down,0.00744252,0.205986116,0.205986116,0.205986116,0.205986116,0.205986116,0.205986116,0.205986116,0.205986116,0.205986116,0.205986116,0.205986116,0.205986116
hnf4a,0.012891852,gaussian_up,0.002986124,0.012891852,0.012891852,0.012891852,0.012891852,0.012891852,0.012891852,0.012891852,0.012891852,0.012891852,0.012891852,0.012891852,0.012891852
hnrnpm,4.112043184,linear_down,0.002416118,4.112043184,4.112043184,4.112043184,4.112043184,4.112043184,4.112043184,4.112043184,4.112043184,4.112043184,4.112043184,4.112043184,4.112043184
hoxb2a,4.137394573,linlog_up,0.002533761,4.137394573,4.137394573,4.137394573,4.137394573,4.137394573,4.137394573,4.137394573,4.137394573,4.137394573,4.137394573,4.137394573,4.137394573
hoxb3a,3.99735695,linear_down,0.003339989,3.99735695,3.99735695,3.99735695,3.99735695,3.99735695,3.99735695,3.99735695,3.99735695,3.99735695,3.99735695,3.99735695,3.99735695
hoxb6a,0.008255069,gaussian_up,0.038174267,0.008255069,0.008255069,0.008255069,0.008255069,0.008255069,0.008255069,0.008255069,0.008255069,0.008255069,0.008255069,0.008255069,0.008255069
hoxb8a,12.90536258,linear_up,0.00451609,12.90536258,12.90536258,12.90536258,12.90536258,12.90536258,12.90536258,12.90536258,12.90536258,12.90536258,12.90536258,12.90536258,12.90536258
hs6st2,7.948795638,linear_up,0.005591173,7.948795638,7.948795638,7.948795638,7.948795638,7.948795638,7.948795638,7.948795638,7.948795638,7.948795638,7.948795638,7.948795638,7.948795638
hsd11b2,3.241258929,linear_down,0.020109222,3.241258929,3.241258929,3.241258929,3.241258929,3.241258929,3.241258929,3.241258929,3.241258929,3.241258929,3.241258929,3.241258929,3.241258929
hsd17b10,2.769468221,linlog_up,0.020756197,2.769468221,2.769468221,2.769468221,2.769468221,2.769468221,2.769468221,2.769468221,2.769468221,2.769468221,2.769468221,2.769468221,2.769468221
hsd3b7,1.84350565,linear_down,0.044023559,1.84350565,1.84350565,1.84350565,1.84350565,1.84350565,1.84350565,1.84350565,1.84350565,1.84350565,1.84350565,1.84350565,1.84350565
hsf1,8.3266514,linear_up,0.02894392,8.3266514,8.3266514,8.3266514,8.3266514,8.3266514,8.3266514,8.3266514,8.3266514,8.3266514,8.3266514,8.3266514,8.3266514
hsp90aa1.1,0.911398549,linlog_down,0.003413041,0.911398549,0.911398549,0.911398549,0.911398549,0.911398549,0.911398549,0.911398549,0.911398549,0.911398549,0.911398549,0.911398549,0.911398549
hsp90b1,2.597602964,linear_down,0.002460012,2.597602964,2.597602964,2.597602964,2.597602964,2.597602964,2.597602964,2.597602964,2.597602964,2.597602964,2.597602964,2.597602964,2.597602964
hspa4b,1.438960639,LL.3_down,4.72E-07,1.438960639,1.438960639,1.438960639,1.438960639,1.438960639,1.438960639,1.438960639,1.438960639,1.438960639,1.438960639,1.438960639,1.438960639
hspa8,18.85602754,linear_up,0.020096976,18.85602754,18.85602754,18.85602754,18.85602754,18.85602754,18.85602754,18.85602754,18.85602754,18.85602754,18.85602754,18.85602754,18.85602754
hspa9,6.995763461,linear_down,0.013750126,6.995763461,6.995763461,6.995763461,6.995763461,6.995763461,6.995763461,6.995763461,6.995763461,6.995763461,6.995763461,6.995763461,6.995763461
hspd1,11.57929187,linear_down,0.012575899,11.57929187,11.57929187,11.57929187,11.57929187,11.57929187,11.57929187,11.57929187,11.57929187,11.57929187,11.57929187,11.57929187,11.57929187
htatsf1,7.51339775,linear_down,0.012123997,7.51339775,7.51339775,7.51339775,7.51339775,7.51339775,7.51339775,7.51339775,7.51339775,7.51339775,7.51339775,7.51339775,7.51339775
hug,6.725922269,linear_up,0.000604881,6.725922269,6.725922269,6.725922269,6.725922269,6.725922269,6.725922269,6.725922269,6.725922269,6.725922269,6.725922269,6.725922269,6.725922269
ifrd2,54.7913128,linlog_up,0.045712698,54.7913128,54.7913128,54.7913128,54.7913128,54.7913128,54.7913128,54.7913128,54.7913128,54.7913128,54.7913128,54.7913128,54.7913128
igf2b,5.765932376,linear_up,0.008712535,5.765932376,5.765932376,5.765932376,5.765932376,5.765932376,5.765932376,5.765932376,5.765932376,5.765932376,5.765932376,5.765932376,5.765932376
igfbp5a,11.46857188,linlog_down,0.00224825,11.46857188,11.46857188,11.46857188,11.46857188,11.46857188,11.46857188,11.46857188,11.46857188,11.46857188,11.46857188,11.46857188,11.46857188
igfbp5b,4.884857026,linear_down,0.008638164,4.884857026,4.884857026,4.884857026,4.884857026,4.884857026,4.884857026,4.884857026,4.884857026,4.884857026,4.884857026,4.884857026,4.884857026
imp3,13.58743232,linear_down,0.046995903,13.58743232,13.58743232,13.58743232,13.58743232,13.58743232,13.58743232,13.58743232,13.58743232,13.58743232,13.58743232,13.58743232,13.58743232
inhbb,5.30998711,linear_down,0.024865435,5.30998711,5.30998711,5.30998711,5.30998711,5.30998711,5.30998711,5.30998711,5.30998711,5.30998711,5.30998711,5.30998711,5.30998711
iqgap1,6.792167141,linear_down,0.003784238,6.792167141,6.792167141,6.792167141,6.792167141,6.792167141,6.792167141,6.792167141,6.792167141,6.792167141,6.792167141,6.792167141,6.792167141
ivd,10.36761158,linear_down,0.006596307,10.36761158,10.36761158,10.36761158,10.36761158,10.36761158,10.36761158,10.36761158,10.36761158,10.36761158,10.36761158,10.36761158,10.36761158
jak1,2.938921738,linear_down,0.000134896,2.938921738,2.938921738,2.938921738,2.938921738,2.938921738,2.938921738,2.938921738,2.938921738,2.938921738,2.938921738,2.938921738,2.938921738
kars,6.374288294,linear_down,0.00157528,6.374288294,6.374288294,6.374288294,6.374288294,6.374288294,6.374288294,6.374288294,6.374288294,6.374288294,6.374288294,6.374288294,6.374288294
kif1bp,6.455022692,MM.3_down,4.20E-10,6.455022692,6.455022692,6.455022692,6.455022692,6.455022692,6.455022692,6.455022692,6.455022692,6.455022692,6.455022692,6.455022692,6.455022692
kpnb1,7.163591114,linear_down,0.004739179,7.163591114,7.163591114,7.163591114,7.163591114,7.163591114,7.163591114,7.163591114,7.163591114,7.163591114,7.163591114,7.163591114,7.163591114
krt8,4.836038899,linear_up,0.000719192,4.836038899,4.836038899,4.836038899,4.836038899,4.836038899,4.836038899,4.836038899,4.836038899,4.836038899,4.836038899,4.836038899,4.836038899
lamb1a,9.692987963,linear_up,0.010786893,9.692987963,9.692987963,9.692987963,9.692987963,9.692987963,9.692987963,9.692987963,9.692987963,9.692987963,9.692987963,9.692987963,9.692987963
ldhba,4.926382014,linlog_up,0.003966789,4.926382014,4.926382014,4.926382014,4.926382014,4.926382014,4.926382014,4.926382014,4.926382014,4.926382014,4.926382014,4.926382014,4.926382014
lig1,7.819936899,linear_down,0.001266287,7.819936899,7.819936899,7.819936899,7.819936899,7.819936899,7.819936899,7.819936899,7.819936899,7.819936899,7.819936899,7.819936899,7.819936899
lig3,1.62248166,linlog_up,0.003188238,1.62248166,1.62248166,1.62248166,1.62248166,1.62248166,1.62248166,1.62248166,1.62248166,1.62248166,1.62248166,1.62248166,1.62248166
lin7a,0.00121339,gaussian_up,0.021835816,0.00121339,0.00121339,0.00121339,0.00121339,0.00121339,0.00121339,0.00121339,0.00121339,0.00121339,0.00121339,0.00121339,0.00121339
lipf,3.952535429,MM.3_down,2.83E-06,3.952535429,3.952535429,3.952535429,3.952535429,3.952535429,3.952535429,3.952535429,3.952535429,3.952535429,3.952535429,3.952535429,3.952535429
lman1,6.384533468,linear_down,0.013129504,6.384533468,6.384533468,6.384533468,6.384533468,6.384533468,6.384533468,6.384533468,6.384533468,6.384533468,6.384533468,6.384533468,6.384533468
lsg1,11.48260927,linear_up,0.04923549,11.48260927,11.48260927,11.48260927,11.48260927,11.48260927,11.48260927,11.48260927,11.48260927,11.48260927,11.48260927,11.48260927,11.48260927
lsm6,6.228155902,linear_down,0.031271479,6.228155902,6.228155902,6.228155902,6.228155902,6.228155902,6.228155902,6.228155902,6.228155902,6.228155902,6.228155902,6.228155902,6.228155902
lsm7,8.418531223,linear_down,0.000652603,8.418531223,8.418531223,8.418531223,8.418531223,8.418531223,8.418531223,8.418531223,8.418531223,8.418531223,8.418531223,8.418531223,8.418531223
mad2l1,12.28505153,linear_up,4.57E-05,12.28505153,12.28505153,12.28505153,12.28505153,12.28505153,12.28505153,12.28505153,12.28505153,12.28505153,12.28505153,12.28505153,12.28505153
mapk12a,6.050833623,linear_down,0.011336453,6.050833623,6.050833623,6.050833623,6.050833623,6.050833623,6.050833623,6.050833623,6.050833623,6.050833623,6.050833623,6.050833623,6.050833623
mapk3,21.02018356,linlog_up,0.044036,21.02018356,21.02018356,21.02018356,21.02018356,21.02018356,21.02018356,21.02018356,21.02018356,21.02018356,21.02018356,21.02018356,21.02018356
mccc2,0.667514834,LL.3_up,0.000650151,0.667514834,0.667514834,0.667514834,0.667514834,0.667514834,0.667514834,0.667514834,0.667514834,0.667514834,0.667514834,0.667514834,0.667514834
mcl1a,8.285930711,linear_down,0.005794441,8.285930711,8.285930711,8.285930711,8.285930711,8.285930711,8.285930711,8.285930711,8.285930711,8.285930711,8.285930711,8.285930711,8.285930711
mdh2,9.809574335,linear_up,0.008427853,9.809574335,9.809574335,9.809574335,9.809574335,9.809574335,9.809574335,9.809574335,9.809574335,9.809574335,9.809574335,9.809574335,9.809574335
mdka,1.186573596,linlog_up,0.02420765,1.186573596,1.186573596,1.186573596,1.186573596,1.186573596,1.186573596,1.186573596,1.186573596,1.186573596,1.186573596,1.186573596,1.186573596
mef2ca,1.942741326,linlog_down,0.002578508,1.942741326,1.942741326,1.942741326,1.942741326,1.942741326,1.942741326,1.942741326,1.942741326,1.942741326,1.942741326,1.942741326,1.942741326
meis2b,3.503565372,MM.3_down,1.18E-06,3.503565372,3.503565372,3.503565372,3.503565372,3.503565372,3.503565372,3.503565372,3.503565372,3.503565372,3.503565372,3.503565372,3.503565372
met,7.661141787,linear_up,0.017474734,7.661141787,7.661141787,7.661141787,7.661141787,7.661141787,7.661141787,7.661141787,7.661141787,7.661141787,7.661141787,7.661141787,7.661141787
mif,16.66962674,linear_down,0.024470222,16.66962674,16.66962674,16.66962674,16.66962674,16.66962674,16.66962674,16.66962674,16.66962674,16.66962674,16.66962674,16.66962674,16.66962674
mmp14a,4.426254594,linear_down,0.023013607,4.426254594,4.426254594,4.426254594,4.426254594,4.426254594,4.426254594,4.426254594,4.426254594,4.426254594,4.426254594,4.426254594,4.426254594
mmp14b,3.239654425,linear_down,0.004984071,3.239654425,3.239654425,3.239654425,3.239654425,3.239654425,3.239654425,3.239654425,3.239654425,3.239654425,3.239654425,3.239654425,3.239654425
mmp17b,0.201561973,lgaussian_up,0.005277804,0.201561973,0.201561973,0.201561973,0.201561973,0.201561973,0.201561973,0.201561973,0.201561973,0.201561973,0.201561973,0.201561973,0.201561973
mphosph6,9.219797137,linear_up,0.005676317,9.219797137,9.219797137,9.219797137,9.219797137,9.219797137,9.219797137,9.219797137,9.219797137,9.219797137,9.219797137,9.219797137,9.219797137
mre11a,7.700485604,linear_up,0.020346573,7.700485604,7.700485604,7.700485604,7.700485604,7.700485604,7.700485604,7.700485604,7.700485604,7.700485604,7.700485604,7.700485604,7.700485604
mrpl12,11.93683344,linear_up,0.000455125,11.93683344,11.93683344,11.93683344,11.93683344,11.93683344,11.93683344,11.93683344,11.93683344,11.93683344,11.93683344,11.93683344,11.93683344
msh6,2.443518341,linear_down,3.44E-05,2.443518341,2.443518341,2.443518341,2.443518341,2.443518341,2.443518341,2.443518341,2.443518341,2.443518341,2.443518341,2.443518341,2.443518341
mthfd1b,1.121038747,LL.3_down,1.19E-06,1.121038747,1.121038747,1.121038747,1.121038747,1.121038747,1.121038747,1.121038747,1.121038747,1.121038747,1.121038747,1.121038747,1.121038747
mvp,6.663582329,linear_down,0.01412227,6.663582329,6.663582329,6.663582329,6.663582329,6.663582329,6.663582329,6.663582329,6.663582329,6.663582329,6.663582329,6.663582329,6.663582329
mylpfa,12.84895128,linear_up,0.014778514,12.84895128,12.84895128,12.84895128,12.84895128,12.84895128,12.84895128,12.84895128,12.84895128,12.84895128,12.84895128,12.84895128,12.84895128
nars,3.150952005,linear_down,0.000400155,3.150952005,3.150952005,3.150952005,3.150952005,3.150952005,3.150952005,3.150952005,3.150952005,3.150952005,3.150952005,3.150952005,3.150952005
ndc1,1.294848517,LL.3_down,1.56E-07,1.294848517,1.294848517,1.294848517,1.294848517,1.294848517,1.294848517,1.294848517,1.294848517,1.294848517,1.294848517,1.294848517,1.294848517
ndufa1,7.249516986,linear_up,0.000896592,7.249516986,7.249516986,7.249516986,7.249516986,7.249516986,7.249516986,7.249516986,7.249516986,7.249516986,7.249516986,7.249516986,7.249516986
ndufa12,13.79835496,linear_down,0.036263167,13.79835496,13.79835496,13.79835496,13.79835496,13.79835496,13.79835496,13.79835496,13.79835496,13.79835496,13.79835496,13.79835496,13.79835496
ndufa2,2.635335181,linear_down,0.00071263,2.635335181,2.635335181,2.635335181,2.635335181,2.635335181,2.635335181,2.635335181,2.635335181,2.635335181,2.635335181,2.635335181,2.635335181
